Tenant,Sale Location,,,,,,,,,,,,,,,,,,,Location Segment,Market,,,,,,,,,,,,,,,,,,,
GWMC,FR7977243,,,,,,,,,,,,,,,,,,,FR7977243,Vancouver,,,,,,,,,,,,,,,,,,,
GWMC,FR7977244,,,,,,,,,,,,,,,,,,,FR7977244,Vancouver,,,,,,,,,,,,,,,,,,,
GWMC,FR7977245,,,,,,,,,,,,,,,,,,,FR7977245,Edmonton,,,,,,,,,,,,,,,,,,,
GWMC,FR7977246,,,,,,,,,,,,,,,,,,,FR7977246,Toronto,,,,,,,,,,,,,,,,,,,
GWMC,FR7977247,,,,,,,,,,,,,,,,,,,FR7977247,Toronto,,,,,,,,,,,,,,,,,,,
GWMC,FR7977248,,,,,,,,,,,,,,,,,,,FR7977248,Vancouver,,,,,,,,,,,,,,,,,,,
GWMC,FR7977249,,,,,,,,,,,,,,,,,,,FR7977249,Calgary,,,,,,,,,,,,,,,,,,,
GWMC,FR7977250,,,,,,,,,,,,,,,,,,,FR7977250,Calgary,,,,,,,,,,,,,,,,,,,
GWMC,FR7977251,,,,,,,,,,,,,,,,,,,FR7977251,Vancouver,,,,,,,,,,,,,,,,,,,
GWMC,FR7977252,,,,,,,,,,,,,,,,,,,FR7977252,Vancouver,,,,,,,,,,,,,,,,,,,
GWMC,FR7977253,,,,,,,,,,,,,,,,,,,FR7977253,Toronto,,,,,,,,,,,,,,,,,,,
GWMC,FR7977254,,,,,,,,,,,,,,,,,,,FR7977254,Toronto,,,,,,,,,,,,,,,,,,,
GWMC,FR7977255,,,,,,,,,,,,,,,,,,,FR7977255,Toronto,,,,,,,,,,,,,,,,,,,
GWMC,FR7977256,,,,,,,,,,,,,,,,,,,FR7977256,Vancouver,,,,,,,,,,,,,,,,,,,
GWMC,FR7977257,,,,,,,,,,,,,,,,,,,FR7977257,Toronto,,,,,,,,,,,,,,,,,,,
GWMC,FR7977258,,,,,,,,,,,,,,,,,,,FR7977258,Calgary,,,,,,,,,,,,,,,,,,,
GWMC,FR7977259,,,,,,,,,,,,,,,,,,,FR7977259,Toronto,,,,,,,,,,,,,,,,,,,
GWMC,FR7977260,,,,,,,,,,,,,,,,,,,FR7977260,Calgary,,,,,,,,,,,,,,,,,,,
GWMC,FR7977261,,,,,,,,,,,,,,,,,,,FR7977261,Vancouver,,,,,,,,,,,,,,,,,,,
GWMC,FR7977262,,,,,,,,,,,,,,,,,,,FR7977262,Toronto,,,,,,,,,,,,,,,,,,,
GWMC,FR7977263,,,,,,,,,,,,,,,,,,,FR7977263,Vancouver,,,,,,,,,,,,,,,,,,,
GWMC,WR1400560,,,,,,,,,,,,,,,,,,,WR1400560,Toronto,,,,,,,,,,,,,,,,,,,
GWMC,WR1400561,,,,,,,,,,,,,,,,,,,WR1400561,Windsor,,,,,,,,,,,,,,,,,,,
GWMC,WR1400562,,,,,,,,,,,,,,,,,,,WR1400562,Toronto,,,,,,,,,,,,,,,,,,,
GWMC,WR1400563,,,,,,,,,,,,,,,,,,,WR1400563,Vancouver,,,,,,,,,,,,,,,,,,,
GWMC,WR1400564,,,,,,,,,,,,,,,,,,,WR1400564,Vancouver,,,,,,,,,,,,,,,,,,,
GWMC,WR1400565,,,,,,,,,,,,,,,,,,,WR1400565,Toronto,,,,,,,,,,,,,,,,,,,
GWMC,WR1400566,,,,,,,,,,,,,,,,,,,WR1400566,Toronto,,,,,,,,,,,,,,,,,,,
GWMC,WR1400567,,,,,,,,,,,,,,,,,,,WR1400567,Toronto,,,,,,,,,,,,,,,,,,,
GWMC,WR1400568,,,,,,,,,,,,,,,,,,,WR1400568,Ottawa,,,,,,,,,,,,,,,,,,,
GWMC,WR1400569,,,,,,,,,,,,,,,,,,,WR1400569,St. Catharines,,,,,,,,,,,,,,,,,,,
GWMC,WR1400570,,,,,,,,,,,,,,,,,,,WR1400570,Vancouver,,,,,,,,,,,,,,,,,,,
GWMC,WR1400571,,,,,,,,,,,,,,,,,,,WR1400571,Toronto,,,,,,,,,,,,,,,,,,,
GWMC,WR1400572,,,,,,,,,,,,,,,,,,,WR1400572,Toronto,,,,,,,,,,,,,,,,,,,
GWMC,WR1400573,,,,,,,,,,,,,,,,,,,WR1400573,Toronto,,,,,,,,,,,,,,,,,,,
GWMC,WR1400574,,,,,,,,,,,,,,,,,,,WR1400574,Toronto,,,,,,,,,,,,,,,,,,,
GWMC,WR1400575,,,,,,,,,,,,,,,,,,,WR1400575,St. Catharines,,,,,,,,,,,,,,,,,,,
GWMC,WR1400576,,,,,,,,,,,,,,,,,,,WR1400576,Toronto,,,,,,,,,,,,,,,,,,,
GWMC,WR1400577,,,,,,,,,,,,,,,,,,,WR1400577,Toronto,,,,,,,,,,,,,,,,,,,
GWMC,WR1400578,,,,,,,,,,,,,,,,,,,WR1400578,Toronto,,,,,,,,,,,,,,,,,,,
GWMC,WR1400579,,,,,,,,,,,,,,,,,,,WR1400579,Toronto,,,,,,,,,,,,,,,,,,,
GWMC,WR1400580,,,,,,,,,,,,,,,,,,,WR1400580,Toronto,,,,,,,,,,,,,,,,,,,
GWMC,WR1400581,,,,,,,,,,,,,,,,,,,WR1400581,Toronto,,,,,,,,,,,,,,,,,,,
GWMC,WR1400582,,,,,,,,,,,,,,,,,,,WR1400582,Vancouver,,,,,,,,,,,,,,,,,,,
GWMC,WR1400583,,,,,,,,,,,,,,,,,,,WR1400583,Toronto,,,,,,,,,,,,,,,,,,,
GWMC,WR1400584,,,,,,,,,,,,,,,,,,,WR1400584,Vancouver,,,,,,,,,,,,,,,,,,,
GWMC,WR1400585,,,,,,,,,,,,,,,,,,,WR1400585,Toronto,,,,,,,,,,,,,,,,,,,
GWMC,WR1400586,,,,,,,,,,,,,,,,,,,WR1400586,Toronto,,,,,,,,,,,,,,,,,,,
GWMC,WR1400587,,,,,,,,,,,,,,,,,,,WR1400587,Toronto,,,,,,,,,,,,,,,,,,,
GWMC,WR1400588,,,,,,,,,,,,,,,,,,,WR1400588,Toronto,,,,,,,,,,,,,,,,,,,
GWMC,WR1400589,,,,,,,,,,,,,,,,,,,WR1400589,Toronto,,,,,,,,,,,,,,,,,,,
GWMC,WR1400590,,,,,,,,,,,,,,,,,,,WR1400590,Toronto,,,,,,,,,,,,,,,,,,,
GWMC,WR1400591,,,,,,,,,,,,,,,,,,,WR1400591,Toronto,,,,,,,,,,,,,,,,,,,
GWMC,WR1400592,,,,,,,,,,,,,,,,,,,WR1400592,Toronto,,,,,,,,,,,,,,,,,,,
GWMC,WR1400593,,,,,,,,,,,,,,,,,,,WR1400593,Toronto,,,,,,,,,,,,,,,,,,,
GWMC,FR763416,,,,,,,,,,,,,,,,,,,FR763416,Toronto,,,,,,,,,,,,,,,,,,,
GWMC,FR8077001,,,,,,,,,,,,,,,,,,,FR8077001,Vancouver,,,,,,,,,,,,,,,,,,,
GWMC,FR8077002,,,,,,,,,,,,,,,,,,,FR8077002,Victoria,,,,,,,,,,,,,,,,,,,
GWMC,FR8077003,,,,,,,,,,,,,,,,,,,FR8077003,Vancouver,,,,,,,,,,,,,,,,,,,
GWMC,FR8077004,,,,,,,,,,,,,,,,,,,FR8077004,Kamloops,,,,,,,,,,,,,,,,,,,
GWMC,FR8077005,,,,,,,,,,,,,,,,,,,FR8077005,Kamloops,,,,,,,,,,,,,,,,,,,
GWMC,FR8077006,,,,,,,,,,,,,,,,,,,FR8077006,Vancouver,,,,,,,,,,,,,,,,,,,
GWMC,FR8077007,,,,,,,,,,,,,,,,,,,FR8077007,Vancouver,,,,,,,,,,,,,,,,,,,
Shaw,SN755407,,,,,,,,,,,,,,,,,,,SN755407,Edmonton,,,,,,,,,,,,,,,,,,,
Shaw,SN755408,,,,,,,,,,,,,,,,,,,SN755408,Vancouver,,,,,,,,,,,,,,,,,,,
Shaw,SN8077008,,,,,,,,,,,,,,,,,,,SN8077008,Vancouver,,,,,,,,,,,,,,,,,,,
Shaw,SN8077009,,,,,,,,,,,,,,,,,,,SN8077009,Victoria,,,,,,,,,,,,,,,,,,,
Shaw,SN8077010,,,,,,,,,,,,,,,,,,,SN8077010,Vancouver,,,,,,,,,,,,,,,,,,,
Shaw,SN8077011,,,,,,,,,,,,,,,,,,,SN8077011,Kelowna,,,,,,,,,,,,,,,,,,,
Shaw,SN8077012,,,,,,,,,,,,,,,,,,,SN8077012,Kamloops,,,,,,,,,,,,,,,,,,,
Shaw,SN8077013,,,,,,,,,,,,,,,,,,,SN8077013,Vancouver,,,,,,,,,,,,,,,,,,,
Shaw,SN8077014,,,,,,,,,,,,,,,,,,,SN8077014,Vancouver,,,,,,,,,,,,,,,,,,,
Shaw,SWBC2001,,,,,,,,,,,,,,,,,,,SWBC2001,Campbell River,,,,,,,,,,,,,,,,,,,
Shaw,SWBC2004,,,,,,,,,,,,,,,,,,,SWBC2004,Courtenay,,,,,,,,,,,,,,,,,,,
Shaw,SWBC2005,,,,,,,,,,,,,,,,,,,SWBC2005,Cranbrook,,,,,,,,,,,,,,,,,,,
GWMC,FR737213,,,,,,,,,,,,,,,,,,,FR737213,Vancouver,,,,,,,,,,,,,,,,,,,
GWMC,FR7977264,,,,,,,,,,,,,,,,,,,FR7977264,Toronto,,,,,,,,,,,,,,,,,,,
GWMC,FR7977265,,,,,,,,,,,,,,,,,,,FR7977265,Toronto,,,,,,,,,,,,,,,,,,,
GWMC,FR7977266,,,,,,,,,,,,,,,,,,,FR7977266,Toronto,,,,,,,,,,,,,,,,,,,
GWMC,FR7977267,,,,,,,,,,,,,,,,,,,FR7977267,Toronto,,,,,,,,,,,,,,,,,,,
GWMC,FR7977268,,,,,,,,,,,,,,,,,,,FR7977268,Vancouver,,,,,,,,,,,,,,,,,,,
GWMC,FR7977269,,,,,,,,,,,,,,,,,,,FR7977269,Vancouver,,,,,,,,,,,,,,,,,,,
GWMC,FR7977270,,,,,,,,,,,,,,,,,,,FR7977270,Toronto,,,,,,,,,,,,,,,,,,,
GWMC,FR7977271,,,,,,,,,,,,,,,,,,,FR7977271,Calgary,,,,,,,,,,,,,,,,,,,
GWMC,FR7977272,,,,,,,,,,,,,,,,,,,FR7977272,Calgary,,,,,,,,,,,,,,,,,,,
GWMC,FR7977273,,,,,,,,,,,,,,,,,,,FR7977273,Toronto,,,,,,,,,,,,,,,,,,,
GWMC,FR7977274,,,,,,,,,,,,,,,,,,,FR7977274,Toronto,,,,,,,,,,,,,,,,,,,
GWMC,FR7977275,,,,,,,,,,,,,,,,,,,FR7977275,Toronto,,,,,,,,,,,,,,,,,,,
GWMC,FR7977276,,,,,,,,,,,,,,,,,,,FR7977276,Calgary,,,,,,,,,,,,,,,,,,,
GWMC,FR7977277,,,,,,,,,,,,,,,,,,,FR7977277,Toronto,,,,,,,,,,,,,,,,,,,
GWMC,FR7977278,,,,,,,,,,,,,,,,,,,FR7977278,Edmonton,,,,,,,,,,,,,,,,,,,
GWMC,FR7977279,,,,,,,,,,,,,,,,,,,FR7977279,Toronto,,,,,,,,,,,,,,,,,,,
GWMC,FR7977280,,,,,,,,,,,,,,,,,,,FR7977280,Toronto,,,,,,,,,,,,,,,,,,,
GWMC,FR7977281,,,,,,,,,,,,,,,,,,,FR7977281,Burlington,,,,,,,,,,,,,,,,,,,
GWMC,FR7977282,,,,,,,,,,,,,,,,,,,FR7977282,Toronto,,,,,,,,,,,,,,,,,,,
GWMC,FR7977283,,,,,,,,,,,,,,,,,,,FR7977283,Edmonton,,,,,,,,,,,,,,,,,,,
GWMC,FR7977284,,,,,,,,,,,,,,,,,,,FR7977284,Toronto,,,,,,,,,,,,,,,,,,,
GWMC,FR7977285,,,,,,,,,,,,,,,,,,,FR7977285,Toronto,,,,,,,,,,,,,,,,,,,
GWMC,WR1400594,,,,,,,,,,,,,,,,,,,WR1400594,Edmonton,,,,,,,,,,,,,,,,,,,
GWMC,WR1400595,,,,,,,,,,,,,,,,,,,WR1400595,Toronto,,,,,,,,,,,,,,,,,,,
GWMC,WR1400596,,,,,,,,,,,,,,,,,,,WR1400596,Toronto,,,,,,,,,,,,,,,,,,,
GWMC,WR1400597,,,,,,,,,,,,,,,,,,,WR1400597,Toronto,,,,,,,,,,,,,,,,,,,
GWMC,WR1400598,,,,,,,,,,,,,,,,,,,WR1400598,Toronto,,,,,,,,,,,,,,,,,,,
GWMC,WR1400599,,,,,,,,,,,,,,,,,,,WR1400599,Kitchener,,,,,,,,,,,,,,,,,,,
GWMC,WR1400600,,,,,,,,,,,,,,,,,,,WR1400600,Toronto,,,,,,,,,,,,,,,,,,,
GWMC,WR1400601,,,,,,,,,,,,,,,,,,,WR1400601,Toronto,,,,,,,,,,,,,,,,,,,
GWMC,WR1400602,,,,,,,,,,,,,,,,,,,WR1400602,Toronto,,,,,,,,,,,,,,,,,,,
GWMC,WR1400603,,,,,,,,,,,,,,,,,,,WR1400603,Calgary,,,,,,,,,,,,,,,,,,,
GWMC,WR1400604,,,,,,,,,,,,,,,,,,,WR1400604,Calgary,,,,,,,,,,,,,,,,,,,
Shaw,SWBC2010,,,,,,,,,,,,,,,,,,,SWBC2010,Vancouver,,,,,,,,,,,,,,,,,,,
Shaw,SWBC2014,,,,,,,,,,,,,,,,,,,SWBC2014,Victoria,,,,,,,,,,,,,,,,,,,
GWMC,FR7152108,,,,,,,,,,,,,,,,,,,FR7152108,St. Catharines,,,,,,,,,,,,,,,,,,,
GWMC,FR7152109,,,,,,,,,,,,,,,,,,,FR7152109,Ottawa,,,,,,,,,,,,,,,,,,,
GWMC,FR7152110,,,,,,,,,,,,,,,,,,,FR7152110,Ottawa,,,,,,,,,,,,,,,,,,,
GWMC,FR7977286,,,,,,,,,,,,,,,,,,,FR7977286,Vancouver,,,,,,,,,,,,,,,,,,,
GWMC,FR7977287,,,,,,,,,,,,,,,,,,,FR7977287,Toronto,,,,,,,,,,,,,,,,,,,
GWMC,FR7977288,,,,,,,,,,,,,,,,,,,FR7977288,Toronto,,,,,,,,,,,,,,,,,,,
GWMC,FR7977290,,,,,,,,,,,,,,,,,,,FR7977290,Vancouver,,,,,,,,,,,,,,,,,,,
GWMC,FR7977291,,,,,,,,,,,,,,,,,,,FR7977291,Toronto,,,,,,,,,,,,,,,,,,,
GWMC,FR7977292,,,,,,,,,,,,,,,,,,,FR7977292,Toronto,,,,,,,,,,,,,,,,,,,
GWMC,FR7977293,,,,,,,,,,,,,,,,,,,FR7977293,Toronto,,,,,,,,,,,,,,,,,,,
GWMC,FR7977294,,,,,,,,,,,,,,,,,,,FR7977294,Edmonton,,,,,,,,,,,,,,,,,,,
GWMC,FR7977295,,,,,,,,,,,,,,,,,,,FR7977295,Toronto,,,,,,,,,,,,,,,,,,,
GWMC,FR7977296,,,,,,,,,,,,,,,,,,,FR7977296,Toronto,,,,,,,,,,,,,,,,,,,
GWMC,FR7977297,,,,,,,,,,,,,,,,,,,FR7977297,Toronto,,,,,,,,,,,,,,,,,,,
GWMC,FR7977298,,,,,,,,,,,,,,,,,,,FR7977298,Toronto,,,,,,,,,,,,,,,,,,,
GWMC,FR7977299,,,,,,,,,,,,,,,,,,,FR7977299,Toronto,,,,,,,,,,,,,,,,,,,
GWMC,FR7977300,,,,,,,,,,,,,,,,,,,FR7977300,Toronto,,,,,,,,,,,,,,,,,,,
GWMC,FR7977301,,,,,,,,,,,,,,,,,,,FR7977301,Toronto,,,,,,,,,,,,,,,,,,,
GWMC,FR7977302,,,,,,,,,,,,,,,,,,,FR7977302,Toronto,,,,,,,,,,,,,,,,,,,
GWMC,FR7977303,,,,,,,,,,,,,,,,,,,FR7977303,Vancouver,,,,,,,,,,,,,,,,,,,
GWMC,FR7977304,,,,,,,,,,,,,,,,,,,FR7977304,Toronto,,,,,,,,,,,,,,,,,,,
GWMC,FR7977305,,,,,,,,,,,,,,,,,,,FR7977305,Toronto,,,,,,,,,,,,,,,,,,,
GWMC,FR7977306,,,,,,,,,,,,,,,,,,,FR7977306,Windsor,,,,,,,,,,,,,,,,,,,
GWMC,FR7977307,,,,,,,,,,,,,,,,,,,FR7977307,Windsor,,,,,,,,,,,,,,,,,,,
GWMC,FR7977308,,,,,,,,,,,,,,,,,,,FR7977308,Toronto,,,,,,,,,,,,,,,,,,,
GWMC,FR7977309,,,,,,,,,,,,,,,,,,,FR7977309,Toronto,,,,,,,,,,,,,,,,,,,
GWMC,FR7977310,,,,,,,,,,,,,,,,,,,FR7977310,Toronto,,,,,,,,,,,,,,,,,,,
GWMC,FR7977311,,,,,,,,,,,,,,,,,,,FR7977311,Toronto,,,,,,,,,,,,,,,,,,,
GWMC,FR7977312,,,,,,,,,,,,,,,,,,,FR7977312,Toronto,,,,,,,,,,,,,,,,,,,
GWMC,FR7977313,,,,,,,,,,,,,,,,,,,FR7977313,London,,,,,,,,,,,,,,,,,,,
GWMC,FR7977314,,,,,,,,,,,,,,,,,,,FR7977314,Vancouver,,,,,,,,,,,,,,,,,,,
GWMC,FR7977315,,,,,,,,,,,,,,,,,,,FR7977315,Toronto,,,,,,,,,,,,,,,,,,,
GWMC,FR7977316,,,,,,,,,,,,,,,,,,,FR7977316,Toronto,,,,,,,,,,,,,,,,,,,
GWMC,FR7977317,,,,,,,,,,,,,,,,,,,FR7977317,Edmonton,,,,,,,,,,,,,,,,,,,
GWMC,FR7977318,,,,,,,,,,,,,,,,,,,FR7977318,Toronto,,,,,,,,,,,,,,,,,,,
GWMC,FR7977319,,,,,,,,,,,,,,,,,,,FR7977319,Toronto,,,,,,,,,,,,,,,,,,,
GWMC,FR7977320,,,,,,,,,,,,,,,,,,,FR7977320,Toronto,,,,,,,,,,,,,,,,,,,
GWMC,FR7977321,,,,,,,,,,,,,,,,,,,FR7977321,Vancouver,,,,,,,,,,,,,,,,,,,
GWMC,FR7977322,,,,,,,,,,,,,,,,,,,FR7977322,Vancouver,,,,,,,,,,,,,,,,,,,
GWMC,FR7977323,,,,,,,,,,,,,,,,,,,FR7977323,Toronto,,,,,,,,,,,,,,,,,,,
GWMC,FR7977324,,,,,,,,,,,,,,,,,,,FR7977324,Toronto,,,,,,,,,,,,,,,,,,,
GWMC,FR7977325,,,,,,,,,,,,,,,,,,,FR7977325,Toronto,,,,,,,,,,,,,,,,,,,
GWMC,FR7977326,,,,,,,,,,,,,,,,,,,FR7977326,Toronto,,,,,,,,,,,,,,,,,,,
GWMC,FR7977327,,,,,,,,,,,,,,,,,,,FR7977327,Toronto,,,,,,,,,,,,,,,,,,,
GWMC,FR7977328,,,,,,,,,,,,,,,,,,,FR7977328,Toronto,,,,,,,,,,,,,,,,,,,
GWMC,FR7977329,,,,,,,,,,,,,,,,,,,FR7977329,Toronto,,,,,,,,,,,,,,,,,,,
GWMC,FR7977330,,,,,,,,,,,,,,,,,,,FR7977330,Toronto,,,,,,,,,,,,,,,,,,,
GWMC,FR7977331,,,,,,,,,,,,,,,,,,,FR7977331,Toronto,,,,,,,,,,,,,,,,,,,
GWMC,FR7977332,,,,,,,,,,,,,,,,,,,FR7977332,Toronto,,,,,,,,,,,,,,,,,,,
GWMC,FR7977333,,,,,,,,,,,,,,,,,,,FR7977333,Toronto,,,,,,,,,,,,,,,,,,,
GWMC,FR7977334,,,,,,,,,,,,,,,,,,,FR7977334,Toronto,,,,,,,,,,,,,,,,,,,
GWMC,FR7977335,,,,,,,,,,,,,,,,,,,FR7977335,Toronto,,,,,,,,,,,,,,,,,,,
GWMC,FR7977336,,,,,,,,,,,,,,,,,,,FR7977336,Toronto,,,,,,,,,,,,,,,,,,,
GWMC,FR7977337,,,,,,,,,,,,,,,,,,,FR7977337,Vancouver,,,,,,,,,,,,,,,,,,,
GWMC,FR7977338,,,,,,,,,,,,,,,,,,,FR7977338,Vancouver,,,,,,,,,,,,,,,,,,,
GWMC,FR7977339,,,,,,,,,,,,,,,,,,,FR7977339,Toronto,,,,,,,,,,,,,,,,,,,
GWMC,FR7977340,,,,,,,,,,,,,,,,,,,FR7977340,Vancouver,,,,,,,,,,,,,,,,,,,
GWMC,FR7977341,,,,,,,,,,,,,,,,,,,FR7977341,Toronto,,,,,,,,,,,,,,,,,,,
GWMC,FR7977342,,,,,,,,,,,,,,,,,,,FR7977342,Toronto,,,,,,,,,,,,,,,,,,,
GWMC,FR7977343,,,,,,,,,,,,,,,,,,,FR7977343,Toronto,,,,,,,,,,,,,,,,,,,
GWMC,FR7977344,,,,,,,,,,,,,,,,,,,FR7977344,Toronto,,,,,,,,,,,,,,,,,,,
GWMC,FR7977345,,,,,,,,,,,,,,,,,,,FR7977345,Vancouver,,,,,,,,,,,,,,,,,,,
GWMC,FR7977346,,,,,,,,,,,,,,,,,,,FR7977346,Toronto,,,,,,,,,,,,,,,,,,,
GWMC,FR7977347,,,,,,,,,,,,,,,,,,,FR7977347,St. Catharines,,,,,,,,,,,,,,,,,,,
GWMC,FR7977348,,,,,,,,,,,,,,,,,,,FR7977348,Vancouver,,,,,,,,,,,,,,,,,,,
GWMC,FR7977349,,,,,,,,,,,,,,,,,,,FR7977349,Vancouver,,,,,,,,,,,,,,,,,,,
GWMC,FR7977350,,,,,,,,,,,,,,,,,,,FR7977350,Vancouver,,,,,,,,,,,,,,,,,,,
GWMC,FR7977351,,,,,,,,,,,,,,,,,,,FR7977351,Toronto,,,,,,,,,,,,,,,,,,,
GWMC,FR7977352,,,,,,,,,,,,,,,,,,,FR7977352,Toronto,,,,,,,,,,,,,,,,,,,
GWMC,FR7977353,,,,,,,,,,,,,,,,,,,FR7977353,Toronto,,,,,,,,,,,,,,,,,,,
GWMC,FR7977354,,,,,,,,,,,,,,,,,,,FR7977354,Calgary,,,,,,,,,,,,,,,,,,,
GWMC,FR7977355,,,,,,,,,,,,,,,,,,,FR7977355,Toronto,,,,,,,,,,,,,,,,,,,
GWMC,FR7977356,,,,,,,,,,,,,,,,,,,FR7977356,Toronto,,,,,,,,,,,,,,,,,,,
GWMC,WD156028,,,,,,,,,,,,,,,,,,,WD156028,Toronto,,,,,,,,,,,,,,,,,,,
GWMC,WR140043,,,,,,,,,,,,,,,,,,,WR140043,Toronto,,,,,,,,,,,,,,,,,,,
GWMC,WR1400605,,,,,,,,,,,,,,,,,,,WR1400605,Vancouver,,,,,,,,,,,,,,,,,,,
GWMC,WR1400606,,,,,,,,,,,,,,,,,,,WR1400606,Toronto,,,,,,,,,,,,,,,,,,,
GWMC,WR1400607,,,,,,,,,,,,,,,,,,,WR1400607,Toronto,,,,,,,,,,,,,,,,,,,
GWMC,WR1400608,,,,,,,,,,,,,,,,,,,WR1400608,Toronto,,,,,,,,,,,,,,,,,,,
GWMC,WR1400609,,,,,,,,,,,,,,,,,,,WR1400609,Toronto,,,,,,,,,,,,,,,,,,,
GWMC,WR1400610,,,,,,,,,,,,,,,,,,,WR1400610,Toronto,,,,,,,,,,,,,,,,,,,
GWMC,WR1400611,,,,,,,,,,,,,,,,,,,WR1400611,Toronto,,,,,,,,,,,,,,,,,,,
GWMC,WR1400612,,,,,,,,,,,,,,,,,,,WR1400612,Toronto,,,,,,,,,,,,,,,,,,,
GWMC,WR1400613,,,,,,,,,,,,,,,,,,,WR1400613,Toronto,,,,,,,,,,,,,,,,,,,
GWMC,WR1400614,,,,,,,,,,,,,,,,,,,WR1400614,Calgary,,,,,,,,,,,,,,,,,,,
GWMC,WR1400615,,,,,,,,,,,,,,,,,,,WR1400615,Toronto,,,,,,,,,,,,,,,,,,,
GWMC,WR1400616,,,,,,,,,,,,,,,,,,,WR1400616,Toronto,,,,,,,,,,,,,,,,,,,
GWMC,WR1400617,,,,,,,,,,,,,,,,,,,WR1400617,Calgary,,,,,,,,,,,,,,,,,,,
GWMC,WR1400618,,,,,,,,,,,,,,,,,,,WR1400618,Vancouver,,,,,,,,,,,,,,,,,,,
GWMC,WR1400619,,,,,,,,,,,,,,,,,,,WR1400619,London,,,,,,,,,,,,,,,,,,,
GWMC,WR1400620,,,,,,,,,,,,,,,,,,,WR1400620,Toronto,,,,,,,,,,,,,,,,,,,
GWMC,WR1400621,,,,,,,,,,,,,,,,,,,WR1400621,Toronto,,,,,,,,,,,,,,,,,,,
GWMC,WR1400622,,,,,,,,,,,,,,,,,,,WR1400622,Toronto,,,,,,,,,,,,,,,,,,,
GWMC,WR1400623,,,,,,,,,,,,,,,,,,,WR1400623,Vancouver,,,,,,,,,,,,,,,,,,,
GWMC,WR1400624,,,,,,,,,,,,,,,,,,,WR1400624,Toronto,,,,,,,,,,,,,,,,,,,
GWMC,WR1400625,,,,,,,,,,,,,,,,,,,WR1400625,Toronto,,,,,,,,,,,,,,,,,,,
GWMC,WR1400626,,,,,,,,,,,,,,,,,,,WR1400626,Toronto,,,,,,,,,,,,,,,,,,,
GWMC,WR1400627,,,,,,,,,,,,,,,,,,,WR1400627,London,,,,,,,,,,,,,,,,,,,
GWMC,WR1400628,,,,,,,,,,,,,,,,,,,WR1400628,Vancouver,,,,,,,,,,,,,,,,,,,
GWMC,WR1400629,,,,,,,,,,,,,,,,,,,WR1400629,Toronto,,,,,,,,,,,,,,,,,,,
GWMC,FR7977357,,,,,,,,,,,,,,,,,,,FR7977357,Vancouver,,,,,,,,,,,,,,,,,,,
GWMC,Call Centre Wireline,,,,,,,,,,,,,,,,,,,CC00000,None,,,,,,,,,,,,,,,,,,,
GWMC,FR763417,,,,,,,,,,,,,,,,,,,FR763417,Toronto,,,,,,,,,,,,,,,,,,,
GWMC,FR763418,,,,,,,,,,,,,,,,,,,FR763418,Vancouver,,,,,,,,,,,,,,,,,,,
GWMC,FR7977358,,,,,,,,,,,,,,,,,,,FR7977358,Toronto,,,,,,,,,,,,,,,,,,,
GWMC,FR7977359,,,,,,,,,,,,,,,,,,,FR7977359,Calgary,,,,,,,,,,,,,,,,,,,
GWMC,FR7977360,,,,,,,,,,,,,,,,,,,FR7977360,Toronto,,,,,,,,,,,,,,,,,,,
GWMC,FR7977361,,,,,,,,,,,,,,,,,,,FR7977361,Toronto,,,,,,,,,,,,,,,,,,,
GWMC,FR7977362,,,,,,,,,,,,,,,,,,,FR7977362,Toronto,,,,,,,,,,,,,,,,,,,
GWMC,FR7977363,,,,,,,,,,,,,,,,,,,FR7977363,Toronto,,,,,,,,,,,,,,,,,,,
GWMC,FR7977364,,,,,,,,,,,,,,,,,,,FR7977364,Victoria,,,,,,,,,,,,,,,,,,,
GWMC,FR7977365,,,,,,,,,,,,,,,,,,,FR7977365,Victoria,,,,,,,,,,,,,,,,,,,
GWMC,FR8159001,,,,,,,,,,,,,,,,,,,FR8159001,Toronto,,,,,,,,,,,,,,,,,,,
GWMC,FR8159002,,,,,,,,,,,,,,,,,,,FR8159002,Toronto,,,,,,,,,,,,,,,,,,,
GWMC,FR8159003,,,,,,,,,,,,,,,,,,,FR8159003,Toronto,,,,,,,,,,,,,,,,,,,
GWMC,WD779404,,,,,,,,,,,,,,,,,,,WD779404,Vancouver,,,,,,,,,,,,,,,,,,,
GWMC,WR140044,,,,,,,,,,,,,,,,,,,WR140044,Vancouver,,,,,,,,,,,,,,,,,,,
GWMC,WR1400630,,,,,,,,,,,,,,,,,,,WR1400630,Toronto,,,,,,,,,,,,,,,,,,,
GWMC,WR1400631,,,,,,,,,,,,,,,,,,,WR1400631,Toronto,,,,,,,,,,,,,,,,,,,
GWMC,WR1400632,,,,,,,,,,,,,,,,,,,WR1400632,Toronto,,,,,,,,,,,,,,,,,,,
GWMC,FR7152176,,,,,,,,,,,,,,,,,,,FR7152176,Edmonton,,,,,,,,,,,,,,,,,,,
GWMC,FR755409,,,,,,,,,,,,,,,,,,,FR755409,Edmonton,,,,,,,,,,,,,,,,,,,
GWMC,FR7977366,,,,,,,,,,,,,,,,,,,FR7977366,Vancouver,,,,,,,,,,,,,,,,,,,
GWMC,FR7977367,,,,,,,,,,,,,,,,,,,FR7977367,Vancouver,,,,,,,,,,,,,,,,,,,
